"id";"ts";"v_ms";"h_m";"A_m3";"Q_m3s"
1901;"2021-08-16 14:23:22";4,30156;1,19;7,36598;31,68523
1902;"2021-08-16 14:23:22.5";4,26391;1,204;7,48848;31,93022
1903;"2021-08-16 14:23:23";4,25913;1,215;7,58473;32,30436
1904;"2021-08-16 14:23:23.5";4,27518;1,225;7,67223;32,80019
1905;"2021-08-16 14:23:24";4,28786;1,253;7,91723;33,94799
1906;"2021-08-16 14:23:24.5";4,28548;1,261;7,98723;34,22912
1907;"2021-08-16 14:23:25";4,2609;1,274;8,10098;34,51749
1908;"2021-08-16 14:23:25.5";4,22837;1,273;8,09223;34,21695
1909;"2021-08-16 14:23:26";4,23013;1,233;7,74223;32,7506
1910;"2021-08-16 14:23:26.5";4,26171;1,201;7,46223;31,80189
1911;"2021-08-16 14:23:27";4,29183;1,222;7,64598;32,81527
1912;"2021-08-16 14:23:27.5";4,31543;1,218;7,61098;32,84468
1913;"2021-08-16 14:23:28";4,30892;1,211;7,54973;32,53121
1914;"2021-08-16 14:23:28.5";4,2621;1,251;7,89973;33,66944
1915;"2021-08-16 14:23:29";4,20043;1,192;7,38348;31,01377
1916;"2021-08-16 14:23:29.5";4,16559;1,275;8,10973;33,78181
1917;"2021-08-16 14:23:30";4,23254;1,284;8,18848;34,65803
1918;"2021-08-16 14:23:30.5";4,35419;1,188;7,34848;31,9967
1919;"2021-08-16 14:23:31";4,37927;1,189;7,35723;32,21933
1920;"2021-08-16 14:23:31.5";4,325;1,185;7,32223;31,66865
1921;"2021-08-16 14:23:32";4,25955;1,185;7,32223;31,18938
1922;"2021-08-16 14:23:32.5";4,19508;1,194;7,40098;31,04773
1923;"2021-08-16 14:23:33";4,18516;1,204;7,48848;31,34046
1924;"2021-08-16 14:23:33.5";4,21468;1,166;7,15598;30,16016
1925;"2021-08-16 14:23:34";4,24864;1,164;7,13848;30,32883
1926;"2021-08-16 14:23:34.5";4,26118;1,16;7,10348;30,26922
1927;"2021-08-16 14:23:35";4,2188;1,166;7,15598;30,18967
1928;"2021-08-16 14:23:35.5";4,14337;1,149;7,00723;29,03355
1929;"2021-08-16 14:23:36";4,11813;1,152;7,03348;28,96481
1930;"2021-08-16 14:23:36.5";4,12496;1,133;6,86723;28,32702
1931;"2021-08-16 14:23:37";4,13752;1,246;7,85598;32,50425
1932;"2021-08-16 14:23:37.5";4,15595;1,247;7,86473;32,68546
1933;"2021-08-16 14:23:38";4,17319;1,231;7,72473;32,23674
1934;"2021-08-16 14:23:38.5";4,17876;1,231;7,72473;32,27983
1935;"2021-08-16 14:23:39";4,15484;1,242;7,82098;32,49489
1936;"2021-08-16 14:23:39.5";4,11978;1,248;7,87348;32,43701
1937;"2021-08-16 14:23:40";4,1223;1,239;7,79473;32,13225
1938;"2021-08-16 14:23:40.5";4,16046;1,228;7,69848;32,02919
1939;"2021-08-16 14:23:41";4,19898;1,224;7,66348;32,1788
1940;"2021-08-16 14:23:41.5";4,21756;1,241;7,81223;32,94855
1941;"2021-08-16 14:23:42";4,18346;1,214;7,57598;31,69383
1942;"2021-08-16 14:23:42.5";4,13983;1,204;7,48848;31,00107
1943;"2021-08-16 14:23:43";4,16465;1,184;7,31348;30,45808
1944;"2021-08-16 14:23:43.5";4,21572;1,073;6,34223;26,73706
1945;"2021-08-16 14:23:44";4,20339;1,186;7,33098;30,81496
1946;"2021-08-16 14:23:44.5";4,15788;1,182;7,29598;30,33581
1947;"2021-08-16 14:23:45";4,15596;1,171;7,19973;29,92181
1948;"2021-08-16 14:23:45.5";4,19766;1,167;7,16473;30,07508
1949;"2021-08-16 14:23:46";4,24162;1,169;7,18223;30,46428
1950;"2021-08-16 14:23:46.5";4,26663;1,17;7,19098;30,68122
1951;"2021-08-16 14:23:47";4,23428;1,178;7,26098;30,74503
1952;"2021-08-16 14:23:47.5";4,17354;1,184;7,31348;30,52311
1953;"2021-08-16 14:23:48";4,16107;1,187;7,33973;30,54116
1954;"2021-08-16 14:23:48.5";4,18478;1,181;7,28723;30,49548
1955;"2021-08-16 14:23:49";4,21177;1,194;7,40098;31,17123
1956;"2021-08-16 14:23:49.5";4,25324;1,203;7,47973;31,8131
1957;"2021-08-16 14:23:50";4,29186;1,24;7,80348;33,49145
1958;"2021-08-16 14:23:50.5";4,3015;1,252;7,90848;34,0183
1959;"2021-08-16 14:23:51";4,24135;1,27;8,06598;34,21061
1960;"2021-08-16 14:23:51.5";4,13444;1,273;8,09223;33,45682
1961;"2021-08-16 14:23:52";4,08628;1,268;8,04848;32,88837
1962;"2021-08-16 14:23:52.5";4,04709;1,271;8,07473;32,67914
1963;"2021-08-16 14:23:53";3,99727;1,271;8,07473;32,27686
1964;"2021-08-16 14:23:53.5";3,96112;1,265;8,02223;31,77699
1965;"2021-08-16 14:23:54";4,00498;1,258;7,96098;31,88357
1966;"2021-08-16 14:23:54.5";4,0805;1,273;8,09223;33,02032
1967;"2021-08-16 14:23:55";4,07791;1,264;8,01348;32,67828
1968;"2021-08-16 14:23:55.5";4,03091;1,264;8,01348;32,30159
1969;"2021-08-16 14:23:56";4,01565;1,164;7,13848;28,66563
1970;"2021-08-16 14:23:56.5";4,01466;1,167;7,16473;28,76393
1971;"2021-08-16 14:23:57";4,00079;1,159;7,09473;28,38453
1972;"2021-08-16 14:23:57.5";3,95927;1,166;7,15598;28,33249
1973;"2021-08-16 14:23:58";3,91519;1,165;7,14723;27,98274
1974;"2021-08-16 14:23:58.5";3,88987;1,171;7,19973;28,00599
1975;"2021-08-16 14:23:59";3,92736;1,188;7,34848;28,86011
1976;"2021-08-16 14:23:59.5";4,00757;1,173;7,21723;28,92358
1977;"2021-08-16 14:24:00";4,04812;1,178;7,26098;29,39331
1978;"2021-08-16 14:24:00.5";4,05292;1,185;7,32223;29,67638
1979;"2021-08-16 14:24:01";4,021;1,187;7,33973;29,51302
1980;"2021-08-16 14:24:01.5";3,94548;1,191;7,37473;29,09683
1981;"2021-08-16 14:24:02";3,87218;1,203;7,47973;28,96287
1982;"2021-08-16 14:24:02.5";3,80936;1,176;7,24348;27,59301
1983;"2021-08-16 14:24:03";3,81628;1,185;7,32223;27,94369
1984;"2021-08-16 14:24:03.5";3,84613;1,186;7,33098;28,19589
1985;"2021-08-16 14:24:04";3,83622;1,194;7,40098;28,39177
1986;"2021-08-16 14:24:04.5";3,82498;1,206;7,50598;28,71021
1987;"2021-08-16 14:24:05";3,86555;1,2;7,45348;28,81178
1988;"2021-08-16 14:24:05.5";3,92319;1,199;7,44473;29,20711
1989;"2021-08-16 14:24:06";3,91324;1,205;7,49723;29,33848
1990;"2021-08-16 14:24:06.5";3,87571;1,2;7,45348;28,8875
1991;"2021-08-16 14:24:07";3,88399;1,198;7,43598;28,88129
1992;"2021-08-16 14:24:07.5";3,9333;1,205;7,49723;29,48884
1993;"2021-08-16 14:24:08";3,97304;1,172;7,20848;28,63961
1994;"2021-08-16 14:24:08.5";3,99342;1,18;7,27848;29,06601
1995;"2021-08-16 14:24:09";3,96988;1,183;7,30473;28,99889
1996;"2021-08-16 14:24:09.5";3,90723;1,151;7,02473;27,44724
1997;"2021-08-16 14:24:10";3,85551;1,23;7,71598;29,74901
1998;"2021-08-16 14:24:10.5";3,81746;1,24;7,80348;29,78947
1999;"2021-08-16 14:24:11";3,82338;1,207;7,51473;28,73166
2000;"2021-08-16 14:24:11.5";3,82604;1,203;7,47973;28,61774
2001;"2021-08-16 14:24:12";3,78226;1,214;7,57598;28,6543
2002;"2021-08-16 14:24:12.5";3,71986;1,13;6,84098;25,44752
2003;"2021-08-16 14:24:13";3,71883;1,164;7,13848;26,54681
2004;"2021-08-16 14:24:13.5";3,74151;1,193;7,39223;27,65808
2005;"2021-08-16 14:24:14";3,73308;1,203;7,47973;27,92245
2006;"2021-08-16 14:24:14.5";3,71691;1,214;7,57598;28,15924
2007;"2021-08-16 14:24:15";3,73392;1,214;7,57598;28,28813
2008;"2021-08-16 14:24:15.5";3,75882;1,132;6,85848;25,77981
2009;"2021-08-16 14:24:16";3,74366;1,133;6,86723;25,70857
2010;"2021-08-16 14:24:16.5";3,70312;1,133;6,86723;25,43015
2011;"2021-08-16 14:24:17";3,68814;1,133;6,86723;25,32732
2012;"2021-08-16 14:24:17.5";3,71774;1,232;7,73348;28,75106
2013;"2021-08-16 14:24:18";3,7844;1,242;7,82098;29,5977
2014;"2021-08-16 14:24:18.5";3,85283;1,212;7,55848;29,12156
2015;"2021-08-16 14:24:19";3,8392;1,221;7,63723;29,32082
2016;"2021-08-16 14:24:19.5";3,8051;1,225;7,67223;29,19359
2017;"2021-08-16 14:24:20";3,83442;1,216;7,59348;29,11659
2018;"2021-08-16 14:24:20.5";3,89503;1,206;7,50598;29,23599
2019;"2021-08-16 14:24:21";3,90381;1,221;7,63723;29,81432
2020;"2021-08-16 14:24:21.5";3,90279;1,216;7,59348;29,63575
2021;"2021-08-16 14:24:22";3,93642;1,216;7,59348;29,89109
2022;"2021-08-16 14:24:22.5";3,98419;1,218;7,61098;30,32358
2023;"2021-08-16 14:24:23";3,98293;1,229;7,70723;30,69737
2024;"2021-08-16 14:24:23.5";3,95797;1,23;7,71598;30,53964
2025;"2021-08-16 14:24:24";3,95191;1,229;7,70723;30,45831
2026;"2021-08-16 14:24:24.5";3,93924;1,229;7,70723;30,36061
2027;"2021-08-16 14:24:25";3,90301;1,23;7,71598;30,11553
2028;"2021-08-16 14:24:25.5";3,87444;1,23;7,71598;29,8951
2029;"2021-08-16 14:24:26";3,90567;1,224;7,66348;29,93102
2030;"2021-08-16 14:24:26.5";3,93083;1,228;7,69848;30,26141
2031;"2021-08-16 14:24:27";3,86725;1,235;7,75973;30,00884
2032;"2021-08-16 14:24:27.5";3,7577;1,247;7,86473;29,55333
2033;"2021-08-16 14:24:28";3,73468;1,254;7,92598;29,60101
2034;"2021-08-16 14:24:28.5";3,792;1,221;7,63723;28,96037
2035;"2021-08-16 14:24:29";3,87408;1,23;7,71598;29,89229
2036;"2021-08-16 14:24:29.5";3,91954;1,253;7,91723;31,03189
2037;"2021-08-16 14:24:30";3,84578;1,246;7,85598;30,21239
2038;"2021-08-16 14:24:30.5";3,75296;1,253;7,91723;29,71305
2039;"2021-08-16 14:24:31";3,80458;1,254;7,92598;30,15501
2040;"2021-08-16 14:24:31.5";3,94043;1,245;7,84723;30,92143
2041;"2021-08-16 14:24:32";3,9939;1,244;7,83848;31,30608
2042;"2021-08-16 14:24:32.5";3,98791;1,245;7,84723;31,29407
2043;"2021-08-16 14:24:33";3,95862;1,208;7,52348;29,78262
2044;"2021-08-16 14:24:33.5";3,96243;1,213;7,56723;29,98459
2045;"2021-08-16 14:24:34";4,03385;1,222;7,64598;30,84277
2046;"2021-08-16 14:24:34.5";4,09018;1,262;7,99598;32,70497
2047;"2021-08-16 14:24:35";4,00879;1,266;8,03098;32,19452
2048;"2021-08-16 14:24:35.5";3,84359;1,265;8,02223;30,83419
2049;"2021-08-16 14:24:36";3,77363;1,242;7,82098;29,51351
2050;"2021-08-16 14:24:36.5";3,76697;1,201;7,46223;28,11003
2051;"2021-08-16 14:24:37";3,79414;1,214;7,57598;28,74435
2052;"2021-08-16 14:24:37.5";3,80474;1,222;7,64598;29,09099
2053;"2021-08-16 14:24:38";3,75739;1,209;7,53223;28,30155
2054;"2021-08-16 14:24:38.5";3,68964;1,2;7,45348;27,50063
2055;"2021-08-16 14:24:39";3,68483;1,196;7,41848;27,33585
2056;"2021-08-16 14:24:39.5";3,67742;1,204;7,48848;27,53832
2057;"2021-08-16 14:24:40";3,61438;1,199;7,44473;26,90805
2058;"2021-08-16 14:24:40.5";3,54492;1,162;7,12098;25,24327
2059;"2021-08-16 14:24:41";3,57397;1,163;7,12973;25,48147
2060;"2021-08-16 14:24:41.5";3,65062;1,163;7,12973;26,02793
2061;"2021-08-16 14:24:42";3,66768;1,165;7,14723;26,21375
2062;"2021-08-16 14:24:42.5";3,63333;1,195;7,40973;26,92203
2063;"2021-08-16 14:24:43";3,5857;1,181;7,28723;26,1298
2064;"2021-08-16 14:24:43.5";3,53581;1,196;7,41848;26,23031
2065;"2021-08-16 14:24:44";3,52908;1,196;7,41848;26,18043
2066;"2021-08-16 14:24:44.5";3,56669;1,189;7,35723;26,24098
2067;"2021-08-16 14:24:45";3,62147;1,193;7,39223;26,77073
2068;"2021-08-16 14:24:45.5";3,65031;1,193;7,39223;26,98392
2069;"2021-08-16 14:24:46";3,59828;1,194;7,40098;26,6308
2070;"2021-08-16 14:24:46.5";3,54723;1,186;7,33098;26,00466
2071;"2021-08-16 14:24:47";3,60339;1,183;7,30473;26,32182
2072;"2021-08-16 14:24:47.5";3,67028;1,177;7,25223;26,6177
2073;"2021-08-16 14:24:48";3,604;1,177;7,25223;26,13702
2074;"2021-08-16 14:24:48.5";3,43927;1,186;7,33098;25,21325
2075;"2021-08-16 14:24:49";3,33854;1,197;7,42723;24,79611
2076;"2021-08-16 14:24:49.5";3,29129;1,191;7,37473;24,27234
2077;"2021-08-16 14:24:50";3,3215;1,185;7,32223;24,32082
2078;"2021-08-16 14:24:50.5";3,38124;1,191;7,37473;24,93573
2079;"2021-08-16 14:24:51";3,39507;1,194;7,40098;25,12686
2080;"2021-08-16 14:24:51.5";3,38964;1,202;7,47098;25,32393
2081;"2021-08-16 14:24:52";3,3943;1,192;7,38348;25,06176
2082;"2021-08-16 14:24:52.5";3,40386;1,195;7,40973;25,22167
2083;"2021-08-16 14:24:53";3,40234;1,2;7,45348;25,35929
2084;"2021-08-16 14:24:53.5";3,39879;1,183;7,30473;24,82722
2085;"2021-08-16 14:24:54";3,40279;1,183;7,30473;24,85644
2086;"2021-08-16 14:24:54.5";3,3939;1,178;7,26098;24,64302
2087;"2021-08-16 14:24:55";3,35762;1,158;7,08598;23,79201
2088;"2021-08-16 14:24:55.5";3,28701;1,17;7,19098;23,63685
